"46","911","20","1","True"
"46","351","485","1","True"
"46","369","249","1","True"
"47","1370","24","1","False"
"47","470","323","1","False"
"47","1346","272","1","False"
"48","1977","464","1","True"
"48","1553","319","1","True"
"48","349","448","1","True"
"49","603","391","1","False"
"49","271","24","1","False"
"49","107","381","1","False"
"50","1740","336","1","True"
"50","1874","384","1","True"
"50","1829","61","1","True"
"51","1662","231","1","False"
"51","908","65","1","False"
"51","1715","431","1","False"
"52","594","202","1","True"
"52","551","147","1","True"
"52","1102","188","1","True"
"53","792","154","1","False"
"53","47","129","1","False"
"53","1139","295","1","False"
"54","1722","154","1","True"
"54","1178","291","1","True"
"54","832","75","1","True"
"55","280","41","1","False"
"55","724","234","1","False"
"55","566","474","1","False"
"56","1489","264","1","True"
"56","1678","98","1","True"
"56","1124","88","1","True"
"57","108","118","1","False"
"57","1042","485","1","False"
"57","1988","375","1","False"
"58","1900","175","1","True"
"58","1676","382","1","True"
"58","31","105","1","True"
"59","1695","267","1","False"
"59","317","453","1","False"
"59","810","354","1","False"
"60","726","411","1","True"
"60","1468","318","1","True"
"60","1936","232","1","True"
"61","1737","398","1","False"
"61","554","86","1","False"
"61","472","85","1","False"
"62","20","78","1","True"
"62","815","111","1","True"
"62","569","35","1","True"
"63","415","176","1","False"
"63","523","155","1","False"
"63","752","301","1","False"
"64","916","456","1","True"
"64","134","288","1","True"
"64","1535","140","1","True"
"65","695","467","1","False"
"65","1944","308","1","False"
"65","457","179","1","False"
"66","1356","356","1","True"
"66","1157","61","1","True"
"66","1589","18","1","True"
"67","1111","202","1","False"
"67","1227","239","1","False"
"67","350","285","1","False"
"68","1062","180","1","True"
"68","344","162","1","True"
"68","1566","179","1","True"
"69","1630","400","1","False"
"69","29","16","1","False"
"69","549","75","1","False"
"70","193","183","1","True"
"70","1173","437","1","True"
"70","1018","306","1","True"
"71","1238","247","1","False"
"71","1013","489","1","False"
"71","1605","406","1","False"
"72","1726","253","1","True"
"72","1099","165","1","True"
"72","1718","250","1","True"
"73","313","155","1","False"
"73","930","347","1","False"
"73","1825","356","1","False"
"74","391","31","1","True"
"74","1816","21","1","True"
"74","170","306","1","True"
"75","1421","216","1","False"
"75","1346","272","1","False"
"75","1569","341","1","False"
"76","1187","409","1","True"
"76","1856","157","1","True"
"76","1548","425","1","True"
"77","137","150","1","False"
"77","1276","156","1","False"
"77","1856","157","1","False"
"78","1753","195","1","True"
"78","171","358","1","True"
"78","1945","179","1","True"
"79","1192","56","1","False"
"79","1603","39","1","False"
"79","283","288","1","False"
"80","878","49","1","True"
"80","571","495","1","True"
"80","1679","161","1","True"
"81","1338","385","1","False"
"81","679","363","1","False"
"81","873","289","1","False"
"82","1432","453","1","True"
"82","1274","302","1","True"
"82","715","145","1","True"
"83","1002","49","1","False"
"83","1524","241","1","False"
"83","1788","220","1","False"
"84","1383","479","1","True"
"84","817","52","1","True"
"84","1782","306","1","True"
"85","1704","391","1","False"
"85","1754","84","1","False"
"85","440","37","1","False"
"86","1428","103","1","True"
"86","1373","288","1","True"
"86","1570","211","1","True"
"87","439","213","1","False"
"87","548","306","1","False"
"87","1819","161","1","False"
"88","752","301","1","True"
"88","1327","420","1","True"
"88","675","423","1","True"
"89","1881","283","1","False"
"89","405","140","1","False"
"89","1103","70","1","False"
"90","1082","72","1","True"
"90","1810","381","1","True"
"90","574","200","1","True"
"91","1395","196","1","False"
"91","603","391","1","False"
"91","933","455","1","False"
"92","1885","441","1","True"
"92","1695","267","1","True"
"92","1985","60","1","True"
"93","244","451","1","False"
"93","744","112","1","False"
"93","991","281","1","False"
"94","893","444","1","True"
"94","1918","483","1","True"
"94","1062","180","1","True"
"95","1994","358","1","False"
"95","1701","253","1","False"
"95","1101","462","1","False"
"96","1337","32","1","True"
"96","97","358","1","True"
"96","108","118","1","True"
"97","448","215","1","False"
"97","1770","193","1","False"
"97","534","470","1","False"
"98","1494","439","1","True"
"98","1510","277","1","True"
"98","1278","453","1","True"
"99","1645","182","1","False"
"99","125","304","1","False"
"99","363","284","1","False"
"100","495","440","1","True"
"100","1187","409","1","True"
"100","534","470","1","True"
"101","812","115","1","False"
"101","1473","448","1","False"
"101","513","480","1","False"
"102","635","387","1","True"
"102","1984","275","1","True"
"102","1073","400","1","True"
"103","1255","388","1","False"
"103","1523","451","1","False"
"103","1931","371","1","False"
"104","577","158","1","True"
"104","810","354","1","True"
"104","856","223","1","True"
"105","1107","40","1","False"
"105","1892","123","1","False"
"105","180","26","1","False"
"106","1977","464","1","True"
"106","1003","476","1","True"
"106","825","323","1","True"
"107","218","248","1","False"
"107","1409","21","1","False"
"107","675","423","1","False"
"108","315","309","1","True"
"108","573","245","1","True"
"108","91","114","1","True"
"109","1854","83","1","False"
"109","393","77","1","False"
"109","1999","142","1","False"
"110","775","3","1","True"
"110","1814","242","1","True"
"110","1373","288","1","True"
"111","125","304","1","False"
"111","1412","432","1","False"
"111","332","30","1","False"
"112","1213","376","1","True"
"112","1881","283","1","True"
"112","338","302","1","True"
"113","1933","78","1","False"
"113","147","57","1","False"
"113","1856","157","1","False"
"114","681","484","1","True"
"114","856","223","1","True"
"114","133","62","1","True"
"115","353","461","1","False"
"115","97","358","1","False"
"115","554","86","1","False"
"116","957","73","1","True"
"116","1603","39","1","True"
"116","506","228","1","True"
"117","267","169","1","False"
"117","1585","6","1","False"
"117","1535","140","1","False"
"118","862","194","1","True"
"118","105","257","1","True"
"118","1543","54","1","True"
"119","1917","208","1","False"
"119","746","80","1","False"
"119","574","200","1","False"
"120","1836","52","1","True"
"120","1428","103","1","True"
"120","406","409","1","True"
"121","1280","410","1","False"
"121","1327","420","1","False"
"121","3","432","1","False"
"122","1821","498","1","True"
"122","475","360","1","True"
"122","104","68","1","True"
"123","1439","25","1","False"
"123","1627","467","1","False"
"123","108","118","1","False"
"124","165","146","1","True"
"124","829","53","1","True"
"124","784","158","1","True"
"125","409","494","1","False"
"125","465","429","1","False"
"125","1414","80","1","False"
"126","656","2","1","True"
"126","330","195","1","True"
"126","604","8","1","True"
"127","0","227","1","False"
"127","1357","407","1","False"
"127","1453","257","1","False"
"128","1068","432","1","True"
"128","1212","7","1","True"
"128","678","107","1","True"
"129","346","74","1","False"
"129","1430","468","1","False"
"129","1266","407","1","False"
"130","300","468","1","True"
"130","1774","129","1","True"
"130","243","200","1","True"
"131","375","220","1","False"
"131","1950","392","1","False"
"131","506","228","1","False"
"132","1319","198","1","True"
"132","330","195","1","True"
"132","1717","48","1","True"
"133","1977","464","1","False"
"133","1330","472","1","False"
"133","1039","244","1","False"
"134","1579","105","1","True"
"134","1067","181","1","True"
"134","939","82","1","True"
"135","1645","182","1","False"
"135","119","60","1","False"
"135","1324","379","1","False"
"136","1123","445","1","True"
"136","197","250","1","True"
"136","1042","485","1","True"
"137","1555","235","1","False"
"137","1434","449","1","False"
"137","1655","329","1","False"
"138","797","148","1","True"
"138","438","285","1","True"
"138","431","203","1","True"
"139","764","386","1","False"
"139","1577","145","1","False"
"139","1357","407","1","False"
"140","1004","41","1","True"
"140","961","385","1","True"
"140","1378","439","1","True"
"141","391","31","1","False"
"141","1554","352","1","False"
"141","1048","152","1","False"
"142","1019","362","1","True"
"142","563","81","1","True"
"142","512","304","1","True"
"143","231","231","1","False"
"143","1978","357","1","False"
"143","1525","231","1","False"
"144","778","420","1","True"
"144","402","202","1","True"
"144","1672","442","1","True"
"145","1865","461","1","False"
"145","119","60","1","False"
"145","1676","382","1","False"
"146","1684","349","1","True"
"146","421","81","1","True"
"146","622","79","1","True"
"147","623","361","1","False"
"147","75","32","1","False"
"147","134","288","1","False"
"148","1477","373","1","True"
"148","1062","180","1","True"
"148","1450","17","1","True"
"149","1924","222","1","False"
"149","1682","477","1","False"
"149","1316","148","1","False"
"150","214","493","1","True"
"150","656","2","1","True"
"150","1815","39","1","True"
"151","851","207","1","False"
"151","1353","337","1","False"
"151","1871","203","1","False"
"152","1499","162","1","True"
"152","272","438","1","True"
"152","1980","122","1","True"
"153","233","87","1","False"
"153","1225","254","1","False"
"153","720","447","1","False"
"154","1192","56","1","True"
"154","903","435","1","True"
"154","1425","79","1","True"
"155","1157","61","1","False"
"155","1607","454","1","False"
"155","1248","231","1","False"
"156","1804","400","1","True"
"156","165","146","1","True"
"156","1018","306","1","True"
"157","850","145","1","False"
"157","1665","498","1","False"
"157","858","442","1","False"
"158","1535","140","1","True"
"158","1780","398","1","True"
"158","442","272","1","True"
"159","656","2","1","False"
"159","438","285","1","False"
"159","1268","130","1","False"
"160","289","234","1","True"
"160","1157","61","1","True"
"160","1912","470","1","True"
"161","1095","103","1","False"
"161","738","156","1","False"
"161","1322","69","1","False"
"162","1151","42","1","True"
"162","1271","365","1","True"
"162","746","80","1","True"
"163","1258","63","1","False"
"163","965","459","1","False"
"163","716","156","1","False"
"164","251","56","1","True"
"164","115","177","1","True"
"164","1044","60","1","True"
"165","1829","61","1","False"
"165","455","42","1","False"
"165","1866","57","1","False"
"166","1946","466","1","True"
"166","1933","78","1","True"
"166","1327","420","1","True"
"167","1674","389","1","False"
"167","1319","198","1","False"
"167","1866","57","1","False"
"168","1001","343","1","True"
"168","1954","18","1","True"
"168","910","227","1","True"
"169","1575","1","1","False"
"169","297","187","1","False"
"169","37","144","1","False"
"170","1187","409","1","True"
"170","34","349","1","True"
"170","366","430","1","True"
"171","216","306","1","False"
"171","1218","85","1","False"
"171","522","476","1","False"
"172","1985","60","1","True"
"172","0","227","1","True"
"172","1082","72","1","True"
"173","812","115","1","False"
"173","534","470","1","False"
"173","1691","370","1","False"
"174","1089","53","1","True"
"174","1608","376","1","True"
"174","1112","496","1","True"
"175","1665","498","1","False"
"175","1096","299","1","False"
"175","0","227","1","False"
"176","1608","376","1","True"
"176","1499","162","1","True"
"176","1776","100","1","True"
"177","464","342","1","False"
"177","592","329","1","False"
"177","1241","340","1","False"
"178","785","420","1","True"
"178","1082","72","1","True"
"178","1157","61","1","True"
"179","1328","388","1","False"
"179","1100","222","1","False"
"179","1869","19","1","False"
"180","728","279","1","True"
"180","789","121","1","True"
"180","231","231","1","True"
"181","1010","409","1","False"
"181","1099","165","1","False"
"181","1921","27","1","False"
"182","1247","314","1","True"
"182","835","459","1","True"
"182","979","286","1","True"
"183","761","173","1","False"
"183","187","425","1","False"
"183","858","442","1","False"
"184","373","224","1","True"
"184","947","81","1","True"
"184","325","356","1","True"
"185","1436","334","1","False"
"185","1193","112","1","False"
"185","1562","111","1","False"
"186","945","438","1","True"
"186","950","118","1","True"
"186","659","148","1","True"
"187","1776","100","1","False"
"187","10","31","1","False"
"187","943","248","1","False"
"188","1328","388","1","True"
"188","157","288","1","True"
"188","1776","100","1","True"
"189","1089","53","1","False"
"189","997","170","1","False"
"189","17","157","1","False"
"190","1692","477","1","True"
"190","425","92","1","True"
"190","1605","406","1","True"
"191","1627","467","1","False"
"191","1518","134","1","False"
"191","1271","365","1","False"
"192","1453","257","1","True"
"192","551","147","1","True"
"192","1493","361","1","True"
"193","850","145","1","False"
"193","1949","70","1","False"
"193","874","120","1","False"
"194","257","350","1","True"
"194","586","468","1","True"
"194","964","400","1","True"
"195","315","309","1","False"
"195","1275","289","1","False"
"195","163","381","1","False"
"196","170","306","1","True"
"196","1227","239","1","True"
"196","37","144","1","True"
"197","646","478","1","False"
"197","1201","451","1","False"
"197","1212","7","1","False"
"198","1277","324","1","True"
"198","569","35","1","True"
"198","1611","443","1","True"
"199","922","417","1","False"
"199","611","331","1","False"
"199","1044","60","1","False"
"200","90","299","1","True"
"200","1179","229","1","True"
"200","840","386","1","True"
"201","1411","228","1","False"
"201","1844","183","1","False"
"201","1258","63","1","False"
"202","978","492","1","True"
"202","1637","126","1","True"
"202","316","115","1","True"
"203","285","248","1","False"
"203","359","109","1","False"
"203","1419","427","1","False"
"204","1523","451","1","True"
"204","222","51","1","True"
"204","1673","349","1","True"
"205","1610","202","1","False"
"205","438","285","1","False"
"205","928","61","1","False"
"206","114","233","1","True"
"206","170","306","1","True"
"206","1181","51","1","True"
"207","1585","6","1","False"
"207","799","45","1","False"
"207","246","26","1","False"
"208","828","458","1","True"
"208","1936","232","1","True"
"208","355","3","1","True"
"209","719","55","1","False"
"209","1337","32","1","False"
"209","1052","403","1","False"
"210","804","382","1","True"
"210","1892","123","1","True"
"210","508","155","1","True"
"211","1779","469","1","False"
"211","1638","361","1","False"
"211","872","17","1","False"
"212","953","376","1","True"
"212","1584","166","1","True"
"212","663","435","1","True"
"213","874","120","1","False"
"213","258","382","1","False"
"213","406","409","1","False"
"214","513","480","1","True"
"214","604","8","1","True"
"214","1715","431","1","True"
"215","1950","392","1","False"
"215","1692","477","1","False"
"215","125","304","1","False"
"216","1127","423","1","True"
"216","524","416","1","True"
"216","733","212","1","True"
"217","1248","231","1","False"
"217","733","212","1","False"
"217","1394","73","1","False"
"218","786","444","1","True"
"218","1477","373","1","True"
"218","851","207","1","True"
"219","752","301","1","False"
"219","939","82","1","False"
"219","1798","244","1","False"
"220","391","31","1","True"
"220","1213","376","1","True"
"220","115","177","1","True"
"221","1843","187","1","False"
"221","1962","479","1","False"
"221","844","328","1","False"
"222","1861","255","1","True"
"222","1844","183","1","True"
"222","1004","41","1","True"
"223","1697","40","1","False"
"223","91","114","1","False"
"223","1651","122","1","False"
"224","673","30","1","True"
"224","1726","253","1","True"
"224","1731","211","1","True"
"225","300","468","1","False"
"225","901","476","1","False"
"225","1095","103","1","False"
"226","730","219","1","True"
"226","445","318","1","True"
"226","657","217","1","True"
"227","247","322","1","False"
"227","43","211","1","False"
"227","733","212","1","False"
"228","1018","306","1","True"
"228","1913","111","1","True"
"228","573","245","1","True"
"229","1208","205","1","False"
"229","1918","483","1","False"
"229","786","444","1","False"
"230","1208","205","1","True"
"230","16","307","1","True"
"230","1798","244","1","True"
"231","1822","490","1","False"
"231","1296","235","1","False"
"231","317","453","1","False"
"232","1554","352","1","True"
"232","812","115","1","True"
"232","145","239","1","True"
"233","1525","231","1","False"
"233","498","156","1","False"
"233","1432","453","1","False"
"234","136","363","1","True"
"234","487","205","1","True"
"234","171","358","1","True"
"235","42","370","1","False"
"235","311","293","1","False"
"235","1409","21","1","False"
"236","673","30","1","True"
"236","815","111","1","True"
"236","353","461","1","True"
"237","1419","427","1","False"
"237","112","41","1","False"
"237","512","304","1","False"
"238","1554","352","1","True"
"238","1577","145","1","True"
"238","517","304","1","True"
"239","411","220","1","False"
"239","176","144","1","False"
"239","1963","442","1","False"
"240","72","213","1","True"
"240","343","182","1","True"
"240","1726","253","1","True"
"241","1359","464","1","False"
"241","118","477","1","False"
"241","1267","353","1","False"
"242","1779","469","1","True"
"242","1156","91","1","True"
"242","3","432","1","True"
"243","783","306","1","False"
"243","254","422","1","False"
"243","117","0","1","False"
"244","383","89","1","True"
"244","856","223","1","True"
"244","1679","161","1","True"
"245","896","84","1","False"
"245","779","351","1","False"
"245","256","241","1","False"
"246","1036","224","1","True"
"246","1890","483","1","True"
"246","1254","95","1","True"
"247","658","332","1","False"
"247","1913","111","1","False"
"247","461","364","1","False"
"248","1404","52","1","True"
"248","1102","188","1","True"
"248","316","115","1","True"
"249","1500","449","1","False"
"249","562","296","1","False"
"249","681","484","1","False"
"250","1848","349","1","True"
"250","728","279","1","True"
"250","150","169","1","True"
"251","177","197","1","False"
"251","1876","106","1","False"
"251","1576","464","1","False"
"252","994","204","1","True"
"252","956","229","1","True"
"252","1259","173","1","True"
"253","1582","211","1","False"
"253","1282","311","1","False"
"253","1000","234","1","False"
"254","1238","247","1","True"
"254","1212","7","1","True"
"254","1335","122","1","True"
"255","1322","69","1","False"
"255","761","173","1","False"
"255","1068","432","1","False"
"256","433","230","1","True"
"256","1788","220","1","True"
"256","442","272","1","True"
"257","43","211","1","False"
"257","722","68","1","False"
"257","797","148","1","False"
"258","94","427","1","True"
"258","1782","306","1","True"
"258","100","134","1","True"
"259","1918","483","1","False"
"259","1036","224","1","False"
"259","503","169","1","False"
"260","1330","472","1","True"
"260","1944","308","1","True"
"260","863","462","1","True"
"261","810","354","1","False"
"261","1370","24","1","False"
"261","1010","409","1","False"
"262","1530","238","1","True"
"262","1068","432","1","True"
"262","552","461","1","True"
"263","986","301","1","False"
"263","1400","75","1","False"
"263","949","130","1","False"
"264","667","58","1","True"
"264","648","468","1","True"
"264","1052","403","1","True"
"265","10","31","1","False"
"265","646","478","1","False"
"265","511","325","1","False"
"266","416","277","1","True"
"266","1357","407","1","True"
"266","1178","291","1","True"
"267","448","215","1","False"
"267","1830","492","1","False"
"267","295","241","1","False"
"268","363","284","1","True"
"268","1459","461","1","True"
"268","1577","145","1","True"
"269","485","6","1","False"
"269","942","444","1","False"
"269","1460","200","1","False"
"270","1679","161","1","True"
"270","291","360","1","True"
"270","51","406","1","True"
"271","634","287","1","False"
"271","939","82","1","False"
"271","991","281","1","False"
"272","1201","451","1","True"
"272","442","272","1","True"
"272","1348","337","1","True"
"273","405","140","1","False"
"273","1305","458","1","False"
"273","388","188","1","False"
"274","1369","149","1","True"
"274","351","485","1","True"
"274","1286","42","1","True"
"275","1946","466","1","False"
"275","182","74","1","False"
"275","1404","52","1","False"
"276","604","8","1","True"
"276","961","385","1","True"
"276","1269","338","1","True"
"277","598","58","1","False"
"277","243","200","1","False"
"277","1640","241","1","False"
"278","1704","391","1","True"
"278","1548","425","1","True"
"278","1754","84","1","True"
"279","1042","485","1","False"
"279","1127","423","1","False"
"279","1557","392","1","False"
"280","1917","208","1","True"
"280","253","206","1","True"
"280","1004","41","1","True"
"281","1884","370","1","False"
"281","511","325","1","False"
"281","29","16","1","False"
"282","802","115","1","True"
"282","105","257","1","True"
"282","922","417","1","True"
"283","1459","461","1","False"
"283","365","3","1","False"
"283","1322","69","1","False"
"284","1274","302","1","True"
"284","972","110","1","True"
"284","484","66","1","True"
"285","916","456","1","False"
"285","1553","319","1","False"
"285","479","467","1","False"
"286","1673","349","1","True"
"286","1280","410","1","True"
"286","1231","443","1","True"
"287","1111","202","1","False"
"287","1335","122","1","False"
"287","778","420","1","False"
"288","1622","33","1","True"
"288","1914","48","1","True"
"288","840","386","1","True"
"289","272","438","1","False"
"289","945","438","1","False"
"289","112","41","1","False"
"290","1481","35","1","True"
"290","572","349","1","True"
"290","1981","96","1","True"
"291","1585","6","1","False"
"291","329","405","1","False"
"291","1676","382","1","False"
"292","901","476","1","True"
"292","1100","222","1","True"
"292","438","285","1","True"
"293","365","3","1","False"
"293","1950","392","1","False"
"293","990","59","1","False"
"294","439","213","1","True"
"294","574","200","1","True"
"294","761","173","1","True"
"295","719","55","1","False"
"295","1245","443","1","False"
"295","1988","375","1","False"
"296","199","76","1","True"
"296","1111","202","1","True"
"296","1357","407","1","True"
"297","1691","370","1","False"
"297","909","339","1","False"
"297","761","173","1","False"
"298","785","420","1","True"
"298","551","147","1","True"
"298","1146","366","1","True"
"299","537","351","1","False"
"299","981","375","1","False"
"299","1010","409","1","False"
"300","1144","39","1","True"
"300","1684","349","1","True"
"300","411","220","1","True"
"301","783","306","1","False"
"301","1589","18","1","False"
"301","1774","129","1","False"
"302","1593","485","1","True"
"302","1415","323","1","True"
"302","1267","353","1","True"
"303","1755","303","1","False"
"303","1717","48","1","False"
"303","738","156","1","False"
"304","187","425","1","True"
"304","1945","179","1","True"
"304","1720","60","1","True"
"305","1474","462","1","False"
"305","692","290","1","False"
"305","1584","166","1","False"
"306","929","306","1","True"
"306","1156","91","1","True"
"306","1629","415","1","True"
"307","346","74","1","False"
"307","253","206","1","False"
"307","165","146","1","False"
"308","1843","187","1","True"
"308","382","165","1","True"
"308","631","177","1","True"
"309","1107","40","1","False"
"309","1632","22","1","False"
"309","1769","265","1","False"
"310","252","261","1","True"
"310","1540","8","1","True"
"310","1589","18","1","True"
"311","1382","218","1","False"
"311","1735","165","1","False"
"311","1587","33","1","False"
"312","851","207","1","True"
"312","1019","362","1","True"
"312","1591","78","1","True"
"313","216","306","1","False"
"313","1896","322","1","False"
"313","1499","162","1","False"
"314","1888","136","1","True"
"314","1899","383","1","True"
"314","90","299","1","True"
"315","1255","388","1","False"
"315","1656","332","1","False"
"315","1169","423","1","False"
"316","1159","335","1","True"
"316","1988","375","1","True"
"316","356","460","1","True"
"317","464","342","1","False"
"317","750","248","1","False"
"317","1803","443","1","False"
"318","1815","39","1","True"
"318","1848","349","1","True"
"318","118","477","1","True"
"319","188","58","1","False"
"319","198","434","1","False"
"319","12","333","1","False"
"320","586","468","1","True"
"320","1980","122","1","True"
"320","1432","453","1","True"
"321","790","200","1","False"
"321","46","106","1","False"
"321","573","245","1","False"
"322","358","61","1","True"
"322","1256","238","1","True"
"322","841","311","1","True"
"323","1548","425","1","False"
"323","1227","239","1","False"
"323","1278","453","1","False"
"324","1610","202","1","True"
"324","1977","464","1","True"
"324","1111","202","1","True"
"325","251","56","1","False"
"325","1545","483","1","False"
"325","1871","203","1","False"
"326","844","328","1","True"
"326","168","249","1","True"
"326","1459","461","1","True"
"327","1046","2","1","False"
"327","1764","480","1","False"
"327","52","115","1","False"
"328","1521","48","1","True"
"328","1573","483","1","True"
"328","49","235","1","True"
"329","1551","163","1","False"
"329","790","200","1","False"
"329","217","344","1","False"
"330","1941","30","1","True"
"330","917","190","1","True"
"330","1718","250","1","True"
"331","267","169","1","False"
"331","1719","41","1","False"
"331","1988","375","1","False"
"332","1375","245","1","True"
"332","1200","92","1","True"
"332","537","351","1","True"
"333","970","460","1","False"
"333","402","202","1","False"
"333","820","85","1","False"
"334","258","382","1","True"
"334","369","249","1","True"
"334","1251","322","1","True"
"335","1179","229","1","False"
"335","152","78","1","False"
"335","603","391","1","False"
"336","1444","354","1","True"
"336","629","498","1","True"
"336","252","261","1","True"
"337","371","305","1","False"
"337","1984","275","1","False"
"337","548","306","1","False"
"338","1899","383","1","True"
"338","1743","423","1","True"
"338","565","362","1","True"
"339","1025","195","1","False"
"339","1559","206","1","False"
"339","961","385","1","False"
"340","1810","381","1","True"
"340","340","487","1","True"
"340","1113","229","1","True"
"341","1112","496","1","False"
"341","778","420","1","False"
"341","1596","215","1","False"
"342","134","288","1","True"
"342","1286","42","1","True"
"342","1231","443","1","True"
"343","1474","462","1","False"
"343","443","194","1","False"
"343","1208","205","1","False"
"344","1420","369","1","True"
"344","136","363","1","True"
"344","1973","468","1","True"
"345","144","296","1","False"
"345","1524","241","1","False"
"345","1048","152","1","False"
"346","338","302","1","True"
"346","1178","291","1","True"
"346","1168","433","1","True"
"347","234","100","1","False"
"347","1439","25","1","False"
"347","1781","96","1","False"
"348","956","229","1","True"
"348","1028","31","1","True"
"348","1337","32","1","True"
"349","602","376","1","False"
"349","464","342","1","False"
"349","1134","364","1","False"
"350","1900","175","1","True"
"350","464","342","1","True"
"350","461","364","1","True"
"351","1418","98","1","False"
"351","1637","126","1","False"
"351","872","17","1","False"
"352","285","248","1","True"
"352","10","31","1","True"
"352","1415","323","1","True"
"353","850","145","1","False"
"353","234","100","1","False"
"353","492","150","1","False"
"354","171","358","1","True"
"354","221","223","1","True"
"354","877","459","1","True"
"355","1431","269","1","False"
"355","428","168","1","False"
"355","903","435","1","False"
"356","1868","382","1","True"
"356","576","209","1","True"
"356","1672","442","1","True"
"357","950","118","1","False"
"357","656","2","1","False"
"357","658","332","1","False"
"358","370","471","1","True"
"358","1844","183","1","True"
"358","431","203","1","True"
"359","1099","165","1","False"
"359","1804","400","1","False"
"359","1904","102","1","False"
"360","294","301","1","True"
"360","1627","467","1","True"
"360","1970","111","1","True"
"361","222","51","1","False"
"361","1305","458","1","False"
"361","1353","337","1","False"
"362","646","478","1","True"
"362","1924","222","1","True"
"362","1107","40","1","True"
"363","1241","340","1","False"
"363","735","125","1","False"
"363","1720","60","1","False"
"364","552","461","1","True"
"364","1081","54","1","True"
"364","1725","141","1","True"
"365","763","18","1","False"
"365","585","101","1","False"
"365","1421","216","1","False"
"366","506","228","1","True"
"366","49","235","1","True"
"366","1899","383","1","True"
"367","1540","8","1","False"
"367","1780","398","1","False"
"367","720","447","1","False"
"368","1915","160","1","True"
"368","1213","376","1","True"
"368","1151","42","1","True"
"369","842","348","1","False"
"369","611","331","1","False"
"369","1874","384","1","False"
"370","1558","291","1","True"
"370","916","456","1","True"
"370","1101","462","1","True"
"371","1378","439","1","False"
"371","1846","227","1","False"
"371","513","480","1","False"
"372","222","51","1","True"
"372","1225","254","1","True"
