"8","714","804"
"40","717","843"
"32","718","185"
"12","721","949"
"28","724","56"
"26","725","934"
"43","726","680"
"28","727","193"
"12","728","346"
"4","729","909"
"39","734","264"
"12","735","29"
"47","738","691"
"4","741","230"
"1","742","178"
"41","744","313"
"35","745","977"
"7","747","941"
"13","748","497"
"15","749","61"
"9","750","883"
"19","751","857"
"14","752","336"
"4","753","61"
"49","754","282"
"18","756","654"
"28","758","98"
"40","759","356"
"10","761","825"
"3","763","399"
"20","764","579"
"16","765","338"
"4","766","640"
"12","767","227"
"2","768","843"
"42","770","615"
"40","772","647"
"12","774","549"
"15","776","938"
"45","778","815"
"5","780","648"
"27","782","457"
"25","785","610"
"48","786","938"
"6","787","420"
"28","790","348"
"4","791","651"
"32","792","563"
"20","795","33"
"8","796","751"
"24","797","184"
"34","798","184"
"9","799","833"
"5","800","448"
"15","802","667"
"6","806","589"
"27","810","333"
"29","811","973"
"45","817","595"
"39","821","42"
"48","822","233"
"42","824","458"
"5","825","455"
"16","826","640"
"30","829","106"
"20","830","648"
"42","831","680"
"46","832","689"
"28","833","276"
"9","834","197"
"4","835","774"
"29","836","49"
"5","837","484"
"40","839","394"
"2","841","588"
"4","847","447"
"15","849","793"
"23","850","492"
"12","851","381"
"43","854","104"
"39","860","699"
"22","863","357"
"25","864","896"
"2","867","106"
"9","869","946"
"23","870","881"
"17","872","768"
"7","874","738"
"13","877","753"
"24","878","404"
"29","879","153"
"20","880","918"
"28","882","224"
"20","884","467"
"5","885","753"
"46","886","246"
"43","887","487"
"15","890","626"
"45","891","998"
"13","894","628"
"21","896","480"
"21","897","716"
"31","898","351"
"48","900","125"
"15","901","640"
"31","902","907"
"40","903","790"
"8","905","948"
"43","906","16"
"36","910","469"
"21","911","311"
"18","912","737"
"6","913","507"
"48","915","194"
"7","916","5"
"14","919","784"
"10","920","294"
"1","925","145"
"15","928","714"
"23","929","956"
"34","933","731"
"2","935","683"
"46","938","811"
"5","940","198"
"23","941","786"
"27","942","99"
"44","943","256"
"29","944","109"
"37","947","229"
"26","949","639"
"24","950","606"
"9","953","489"
"43","954","146"
"33","956","512"
"45","965","765"
"27","971","778"
"1","973","146"
"15","974","226"
"35","976","928"
"41","977","556"
"36","981","101"
"1","985","379"
"27","986","174"
"47","989","844"
"4","993","331"
"26","995","6"
"47","996","139"
"20","997","111"
"1","1001","559"
"8","1002","90"
"27","1003","735"
"47","1006","131"
"33","1009","682"
"40","1010","770"
"45","1011","976"
"2","1013","653"
"48","1014","84"
"27","1016","157"
"49","1017","411"
"31","1018","807"
"7","1019","990"
"16","1021","225"
"25","1022","581"
"1","1023","50"
"10","1024","968"
"0","1025","93"
"45","1027","662"
"44","1028","529"
"26","1031","371"
"27","1036","915"
"24","1038","887"
"11","1039","328"
"39","1040","168"
"20","1042","512"
"10","1044","313"
"48","1047","537"
"7","1048","895"
"23","1049","824"
"27","1050","730"
"40","1051","214"
"15","1052","940"
"18","1054","479"
"4","1056","624"
"13","1058","610"
"39","1059","396"
"3","1060","421"
"46","1061","585"
"25","1062","44"
"14","1064","764"
"38","1065","562"
"29","1067","354"
"2","1068","475"
"14","1070","999"
"2","1071","897"
"47","1072","782"
"35","1073","555"
"17","1074","250"
"35","1075","540"
"24","1077","775"
"41","1078","56"
"5","1079","677"
"0","1082","31"
"37","1086","143"
"21","1093","938"
"9","1094","680"
"44","1098","812"
"19","1100","881"
"36","1101","158"
"27","1105","21"
"16","1107","475"
"37","1109","154"
"25","1110","163"
"9","1111","583"
"21","1112","116"
"9","1116","434"
"8","1117","80"
"17","1118","929"
"18","1119","519"
"39","1122","81"
"24","1124","598"
"31","1125","234"
"34","1126","547"
"29","1131","9"
"3","1132","415"
"36","1133","953"
"48","1136","776"
"15","1139","19"
"17","1140","775"
"30","1141","291"
"33","1143","470"
"42","1146","819"
"5","1147","935"
"27","1149","198"
"38","1151","217"
"49","1153","86"
"13","1155","575"
"19","1156","392"
"24","1157","385"
"27","1163","304"
"3","1164","4"
"28","1165","388"
"22","1166","462"
"45","1169","23"
"41","1172","301"
"1","1176","179"
"26","1177","260"
"46","1178","245"
"27","1181","293"
"46","1184","770"
"33","1187","778"
"20","1189","297"
"43","1190","523"
"11","1191","204"
"27","1194","140"
"40","1195","613"
"39","1196","941"
"0","1197","938"
"27","1199","248"
"30","1200","99"
"4","1201","408"
"32","1202","971"
"6","1205","189"
"17","1206","854"
"33","1209","73"
"9","1210","91"
"45","1211","269"
"17","1213","937"
"32","1214","613"
"22","1218","454"
"46","1219","188"
"5","1221","162"
"0","1222","687"
"8","1223","851"
"37","1226","400"
"2","1227","121"
"36","1229","539"
"14","1230","286"
"23","1231","341"
"10","1237","549"
"45","1238","263"
"31","1243","299"
"46","1244","773"
"35","1246","699"
"49","1247","580"
"36","1252","673"
"46","1253","378"
"31","1254","503"
"12","1255","630"
"32","1257","223"
"34","1259","157"
"28","1260","678"
"31","1261","861"
"29","1262","178"
"37","1263","980"
"27","1264","941"
"0","1265","746"
"46","1268","443"
"5","1270","456"
"31","1271","421"
"46","1274","71"
"16","1275","613"
"49","1277","658"
"38","1282","173"
"28","1283","483"
"36","1288","103"
"21","1289","319"
"47","1291","517"
"13","1293","801"
"24","1294","384"
"15","1295","885"
"11","1296","735"
"47","1301","500"
"49","1302","25"
"43","1304","835"
"6","1305","469"
"3","1306","436"
"19","1312","240"
"21","1314","52"
"18","1315","172"
"33","1316","937"
"32","1319","352"
"32","1320","106"
"42","1322","540"
"21","1323","794"
"29","1327","891"
"19","1331","91"
"13","1333","339"
"26","1334","91"
"17","1335","885"
"25","1337","655"
"23","1345","109"
"11","1346","141"
"33","1347","433"
"37","1350","558"
"38","1351","487"
"31","1352","779"
"41","1353","658"
"2","1354","436"
"12","1355","739"
"44","1358","23"
"22","1361","689"
"28","1362","977"
"25","1365","381"
"19","1367","351"
"23","1368","75"
"45","1370","596"
"30","1372","845"
"47","1373","920"
"12","1376","379"
"36","1380","545"
"6","1381","624"
"3","1382","704"
"20","1384","623"
"28","1385","872"
"48","1387","88"
"15","1389","668"
"28","1392","879"
"31","1394","240"
"12","1396","109"
"39","1398","476"
"20","1402","187"
"41","1403","683"
"36","1405","383"
"24","1407","531"
"12","1412","529"
"5","1413","707"
"16","1414","250"
"44","1415","693"
"43","1418","411"
"44","1419","871"
"16","1421","649"
"47","1422","144"
"3","1423","11"
"26","1424","84"
"36","1425","583"
"17","1426","387"
"43","1428","271"
"44","1429","315"
"27","1434","718"
"32","1435","99"
"48","1436","495"
"24","1439","598"
"40","1440","627"
"4","1442","433"
"5","1443","629"
"38","1445","104"
"41","1446","341"
"42","1448","451"
"27","1452","60"
"1","1453","327"
"30","1454","362"
"44","1457","51"
"17","1458","114"
"32","1460","230"
"6","1461","607"
"35","1463","256"
"11","1467","892"
"4","1468","610"
"22","1469","904"
"40","1471","735"
"44","1472","859"
"7","1476","559"
"35","1477","865"
"30","1480","440"
"11","1483","534"
"6","1486","66"
"34","1489","944"
"17","1491","823"
"44","1492","633"
"2","1493","331"
"20","1494","128"
"0","1495","796"
"38","1496","168"
"48","1503","748"
"46","1507","853"
"15","1510","575"
"20","1511","357"
"3","1512","255"
"6","1513","10"
"31","1515","508"
"6","1524","197"
"41","1525","266"
"48","1529","127"
"29","1531","552"
"18","1532","146"
"0","1533","412"
"32","1535","542"
"31","1536","769"
"22","1537","613"
"39","1539","365"
"19","1540","895"
"40","1541","617"
"44","1542","557"
"21","1548","162"
"20","1550","812"
"14","1552","209"
"3","1554","517"
"5","1559","581"
"10","1560","668"
"46","1561","545"
"40","1562","643"
"28","1565","465"
"18","1571","214"
"20","1578","309"
"2","1579","737"
"27","1580","585"
"45","1581","370"
"44","1582","633"
"3","1584","855"
"21","1586","218"
"19","1587","21"
"30","1588","433"
"13","1589","957"
"10","1590","326"
"28","1595","162"
"4","1596","271"
"38","1598","713"
"21","1599","733"
"46","1602","67"
"17","1607","420"
"48","1608","723"
"16","1609","882"
"8","1611","199"
"18","1613","224"
"31","1614","196"
"2","1615","392"
"31","1617","42"
"33","1620","181"
"27","1621","495"
"30","1623","308"
"5","1625","42"
"10","1626","162"
"29","1627","68"
"24","1629","721"
"48","1630","71"
"31","1633","435"
"23","1635","9"
"21","1636","65"
"9","1637","944"
"28","1638","299"
"38","1639","728"
"39","1641","538"
"19","1642","460"
"17","1645","341"
"25","1646","324"
"12","1648","188"
"14","1649","805"
"27","1650","158"
"27","1652","268"
"23","1653","345"
"3","1659","52"
"39","1664","815"
"39","1669","71"
"48","1672","944"
"18","1673","365"
"21","1675","308"
"24","1681","39"
"28","1682","975"
"44","1683","265"
"14","1686","560"
"4","1687","608"
"7","1689","94"
"10","1691","553"
"5","1694","14"
"12","1698","587"
"5","1700","595"
"41","1702","645"
"24","1703","800"
"36","1704","101"
"25","1706","198"
"12","1707","265"
"20","1710","327"
"48","1714","628"
"5","1716","205"
"18","1718","717"
"18","1719","410"
"10","1723","578"
"7","1724","349"
"21","1726","185"
"19","1728","540"
"28","1732","439"
"10","1733","923"
"14","1734","13"
"9","1736","608"
"48","1737","994"
"29","1740","356"
"9","1742","327"
"7","1744","418"
"5","1745","396"
"13","1746","882"
"19","1753","855"
"19","1756","290"
"36","1758","541"
"15","1762","271"
"43","1763","103"
"0","1766","28"
"36","1771","189"
"2","1778","628"
"6","1780","120"
"5","1781","973"
"5","1783","607"
"40","1785","326"
"9","1786","986"
"14","1787","366"
"24","1788","373"
"37","1793","89"
"1","1795","640"
"23","1797","30"
"12","1802","544"
"12","1803","125"
"33","1804","666"
"9","1806","882"
"34","1807","161"
"2","1808","915"
"44","1809","887"
"16","1810","92"
"19","1811","744"
"27","1812","613"
"31","1815","562"
"31","1819","428"
"42","1823","569"
"29","1825","630"
"27","1826","151"
"34","1828","744"
"27","1829","859"
"47","1832","327"
"22","1834","197"
"13","1835","212"
"41","1836","370"
"0","1837","986"
"23","1839","44"
"13","1840","389"
"35","1841","358"
"35","1845","545"
"48","1846","32"
"41","1847","929"
"43","1850","276"
"30","1854","926"
"19","1856","546"
"10","1857","656"
"44","1858","424"
"29","1859","943"
"28","1860","458"
"25","1864","834"
"41","1865","722"
"4","1868","360"
"25","1871","182"
"25","1874","83"
"11","1875","355"
"13","1876","308"
"11","1878","83"
"33","1879","328"
"20","1882","574"
"39","1884","642"
"3","1890","808"
"37","1891","114"
"43","1894","389"
"21","1895","287"
"16","1896","0"
"30","1898","252"
"14","1899","52"
"15","1900","401"
"24","1902","931"
"27","1904","603"
"43","1905","154"
"4","1906","2"
"44","1907","445"
"39","1910","587"
"27","1914","462"
"4","1915","822"
"9","1920","124"
"5","1921","150"
"24","1922","687"
"5","1923","391"
"41","1925","794"
"21","1927","755"
"29","1929","165"
"47","1930","142"
"41","1931","264"
"38","1940","680"
"0","1941","580"
"16","1942","984"
"5","1944","434"
"20","1945","24"
"21","1948","39"
"20","1950","913"
"42","1951","331"
"6","1954","292"
"47","1956","95"
"28","1958","498"
"23","1959","620"
"31","1962","143"
"36","1967","765"
"39","1968","342"
"23","1969","353"
"42","1970","172"
"31","1972","493"
"3","1976","973"
"33","1978","779"
"12","1981","450"
"29","1982","376"
"37","1983","844"
"29","1989","432"
"15","1996","770"
"12","1997","896"
"29","1999","540"
