"132","669","2011-02-01 17:25:01"
"133","717","2013-01-29 20:57:15"
"134","558","1974-12-11 10:12:36"
"135","328","1982-05-02 01:17:45"
"136","283","2020-11-03 20:36:08"
"137","516","1989-05-29 15:38:02"
"138","785","1992-09-25 13:40:42"
"139","668","1987-05-24 16:40:15"
"140","485","2005-11-04 01:32:23"
"141","351","2003-02-07 00:28:58"
"142","12","2011-11-10 04:57:14"
"143","883","1973-02-05 19:53:12"
"144","931","2000-11-20 07:11:16"
"145","154","2006-09-23 16:21:51"
"146","122","2003-01-15 19:26:58"
"147","49","1973-06-26 02:16:01"
"148","283","1983-05-14 12:02:25"
"149","99","1999-05-03 23:31:04"
"150","175","2001-04-17 06:27:35"
"151","788","2015-07-16 17:18:59"
"152","728","1997-06-02 17:17:55"
"153","347","1999-12-10 18:55:51"
"154","576","1992-08-02 08:27:33"
"155","789","2003-03-03 20:55:57"
"156","404","1986-09-03 08:09:33"
"157","161","2002-11-14 04:38:46"
"158","672","1980-08-24 19:42:14"
"159","574","1985-01-07 05:05:39"
"160","998","2019-08-08 01:00:26"
"161","837","2016-12-10 21:39:36"
"162","436","1981-09-11 06:07:11"
"163","43","2022-11-01 03:02:57"
"164","103","1999-09-03 15:03:33"
"165","481","1981-02-24 01:26:32"
"166","584","2003-05-24 05:06:49"
"167","743","2009-10-02 22:56:58"
"168","892","1998-08-11 22:34:52"
"169","828","2020-08-22 12:21:10"
"170","428","2008-12-15 20:45:02"
"171","765","1980-02-02 05:02:09"
"172","339","1972-05-26 07:57:41"
"173","193","2002-10-13 23:41:21"
"174","725","1983-05-03 05:18:22"
"175","364","1975-05-10 17:16:32"
"176","347","2004-06-27 17:46:14"
"177","948","1977-05-17 06:29:35"
"178","943","2005-11-23 00:04:32"
"179","182","2018-02-11 05:50:24"
"180","514","2016-12-21 03:22:18"
"181","136","2022-01-23 22:23:30"
"182","415","2002-09-26 10:55:49"
"183","982","1987-04-08 11:34:02"
"184","534","1973-08-28 00:39:30"
"185","950","1980-05-19 18:08:59"
"186","393","2013-11-24 14:45:37"
"187","324","2004-11-19 20:21:27"
"188","883","1971-03-16 03:40:08"
"189","344","2020-11-19 11:03:45"
"190","88","1980-06-09 06:06:43"
"191","106","2007-04-20 09:03:05"
"192","345","2006-04-30 04:28:23"
"193","903","1976-11-12 03:04:15"
"194","800","1973-12-15 21:33:38"
"195","109","2022-08-28 16:40:55"
"196","465","2000-01-21 12:36:38"
"197","421","2008-02-11 06:56:31"
"198","559","1983-11-02 09:05:26"
"199","691","2011-12-24 01:02:36"
"200","90","2006-06-15 03:24:20"
"201","854","1990-04-02 12:10:27"
"202","167","2014-12-24 06:51:23"
"203","849","1984-04-22 22:29:46"
"204","857","2000-05-01 05:16:00"
"205","121","2013-12-03 13:33:29"
"206","258","2017-01-09 13:01:38"
"207","964","1984-01-30 23:23:40"
"208","510","1982-03-04 12:15:51"
"209","725","1979-08-13 05:10:56"
"210","354","1971-11-22 00:33:33"
"211","106","2017-01-04 17:34:05"
"212","142","2018-02-24 08:05:16"
"213","750","2009-12-06 14:55:59"
"214","187","2012-09-14 21:47:24"
"215","939","2016-04-08 20:56:55"
"216","120","2012-04-28 19:18:37"
"217","68","1987-02-13 02:23:09"
"218","159","1997-07-29 23:23:25"
"219","250","1972-08-25 10:03:02"
"220","681","2001-12-09 14:01:53"
"221","570","1986-06-12 12:22:54"
"222","288","2000-04-14 22:30:53"
"223","665","1994-07-13 07:39:19"
"224","639","2001-07-12 09:47:35"
"225","903","1973-03-10 09:25:16"
"226","235","2022-01-07 23:38:31"
"227","66","2016-11-18 01:04:18"
"228","356","1983-04-01 19:16:39"
"229","103","2018-06-11 01:26:43"
"230","693","1982-11-16 09:50:44"
"231","397","1983-11-11 23:40:31"
"232","37","2011-06-15 13:30:14"
"233","464","2004-05-23 22:40:51"
"234","156","1979-01-20 08:27:51"
"235","729","1996-08-15 06:23:48"
"236","841","1979-01-29 14:40:50"
"237","934","1973-05-21 08:40:51"
"238","802","2001-11-14 07:26:20"
"239","374","1995-11-25 21:57:41"
"240","151","1996-05-23 08:44:33"
"241","662","1994-03-17 04:58:49"
"242","546","2016-01-26 18:08:06"
"243","160","2015-03-11 06:39:18"
"244","905","1984-02-17 19:57:48"
"245","109","2009-10-26 18:53:13"
"246","665","1989-12-18 04:54:04"
"247","749","1972-11-29 22:42:28"
"248","562","1974-09-02 12:32:40"
"249","594","2021-10-25 10:53:10"
"250","737","1999-12-04 13:51:36"
"251","698","2000-08-19 12:29:03"
"252","378","1970-11-18 04:55:15"
"253","619","2018-10-07 04:51:45"
"254","248","2001-01-20 09:58:46"
"255","58","1997-11-28 22:44:47"
"256","432","1997-09-30 12:22:00"
"257","927","1970-01-10 12:33:36"
"258","828","2001-03-26 02:50:04"
"259","472","2020-12-21 02:09:27"
"260","97","2018-11-25 15:56:55"
"261","783","1986-08-21 14:38:06"
"262","756","2005-04-18 04:24:05"
"263","155","2019-11-24 03:54:47"
"264","430","2018-02-06 05:12:20"
"265","18","1991-11-29 02:25:03"
"266","529","2020-03-14 11:06:02"
"267","19","1999-10-30 18:38:43"
"268","618","2004-03-16 08:13:44"
"269","752","1971-06-03 02:48:04"
"270","804","2017-05-07 06:01:05"
"271","485","1988-11-19 06:55:31"
"272","114","1970-08-05 18:08:18"
"273","357","1995-03-20 03:48:52"
"274","799","1991-02-17 07:43:00"
"275","724","1978-02-25 17:29:08"
"276","603","2022-08-22 00:15:05"
"277","46","1999-12-07 17:47:19"
"278","810","2012-01-18 07:53:29"
"279","46","2010-07-09 08:17:07"
"280","407","2005-02-26 08:48:51"
"281","59","2022-10-09 20:19:58"
"282","935","1975-07-24 06:12:38"
"283","87","1993-01-14 06:17:19"
"284","488","1971-11-24 10:40:48"
"285","294","1976-10-09 15:10:20"
"286","953","2019-10-08 17:12:41"
"287","332","1970-09-29 14:45:10"
"288","874","1972-12-01 21:54:51"
"289","864","2005-03-17 22:04:11"
"290","325","1973-05-23 16:25:46"
"291","162","1974-07-22 15:21:20"
"292","880","2015-10-25 04:56:34"
"293","898","1973-03-29 21:34:39"
"294","667","1978-03-24 04:31:40"
"295","624","1973-05-02 13:57:57"
"296","201","1995-03-10 04:33:36"
"297","594","1980-02-04 23:40:28"
"298","864","2018-12-28 16:41:29"
"299","546","2008-03-07 00:52:06"
"300","841","2007-02-10 19:52:15"
"301","1","2022-07-19 06:21:27"
"302","125","1995-11-24 09:21:59"
"303","496","2014-01-29 09:41:08"
"304","961","1975-11-17 13:14:35"
"305","192","1996-06-23 01:40:53"
"306","996","1994-07-19 03:11:27"
"307","546","2020-07-05 09:27:52"
"308","626","1971-02-10 19:19:07"
"309","78","1992-02-07 23:19:46"
"310","336","1988-04-23 14:22:15"
"311","107","2012-04-12 21:22:29"
"312","287","1986-03-28 21:43:41"
"313","18","1998-03-19 15:17:50"
"314","696","1994-09-06 13:49:16"
"315","377","1973-07-27 21:04:41"
"316","33","1981-11-01 11:01:55"
"317","160","1973-07-14 06:07:26"
"318","611","1998-02-02 14:03:05"
"319","668","2022-02-11 08:09:01"
"320","482","2006-11-23 11:47:50"
"321","144","2003-06-23 00:09:33"
"322","3","1986-03-14 14:22:12"
"323","878","2017-12-18 04:12:20"
"324","850","2009-04-20 17:23:44"
"325","749","1993-06-05 20:15:45"
"326","741","2009-12-01 11:24:10"
"327","909","2003-08-28 16:28:45"
"328","436","2012-04-06 16:17:03"
"329","654","1982-04-24 00:09:35"
"330","110","1983-04-24 02:53:23"
"331","95","2005-04-10 22:48:46"
"332","604","1982-06-11 02:40:13"
"333","282","2019-08-22 08:01:34"
"334","222","2004-12-03 21:50:37"
"335","837","1998-03-02 10:13:10"
"336","481","1978-07-20 13:43:02"
"337","290","1979-01-15 23:11:37"
"338","688","1996-04-09 06:41:35"
"339","564","1970-11-10 19:54:03"
"340","284","1999-02-18 11:09:53"
"341","797","1974-05-10 16:46:14"
"342","38","1971-05-24 03:33:13"
"343","101","1970-03-18 17:09:44"
"344","672","1970-03-23 04:24:11"
"345","587","2018-09-25 13:33:42"
"346","969","1983-02-03 22:03:07"
"347","604","2005-02-04 06:41:33"
"348","547","2009-06-01 03:37:25"
"349","713","1977-04-04 23:02:11"
"350","52","1980-10-28 19:43:58"
"351","739","1989-12-23 07:20:30"
"352","378","2007-12-31 23:02:08"
"353","920","1987-12-16 16:51:20"
"354","549","1991-09-28 04:01:25"
"355","52","2005-07-24 20:08:52"
"356","218","1970-05-05 02:23:46"
"357","758","2009-04-28 13:18:37"
"358","500","2022-05-20 22:43:00"
"359","302","2016-10-05 23:57:39"
"360","22","1989-04-03 02:21:29"
"361","852","1994-07-26 11:30:05"
"362","279","1984-08-11 09:10:10"
"363","233","1999-08-15 11:00:50"
"364","44","1989-01-29 19:33:50"
"365","699","2021-05-26 11:03:47"
"366","372","2012-01-24 02:00:00"
"367","747","2002-12-24 01:05:55"
"368","251","2012-09-23 01:35:57"
"369","183","2007-09-30 11:00:09"
"370","551","1981-03-11 04:02:41"
"371","315","1978-04-03 11:58:39"
"372","166","2014-09-11 22:05:25"
"373","514","1973-01-22 08:59:10"
"374","743","2012-10-11 01:05:43"
"375","888","2005-03-04 09:57:57"
"376","403","1990-06-22 05:09:51"
"377","299","2010-10-20 04:24:50"
"378","739","2016-11-20 07:49:10"
"379","301","1973-02-20 22:53:37"
"380","509","2016-05-19 08:56:56"
"381","646","2002-04-30 11:47:42"
"382","57","1982-09-13 05:17:50"
"383","401","2005-01-01 04:52:36"
"384","349","1996-04-04 06:34:21"
"385","536","2000-03-28 05:56:14"
"386","911","2021-03-15 06:41:09"
"387","905","2012-06-05 00:21:17"
"388","952","2002-10-19 15:50:38"
"389","390","2005-12-13 07:25:56"
"390","341","2003-01-12 16:02:31"
"391","289","2008-11-27 03:25:17"
"392","590","2000-03-14 17:01:47"
"393","49","1983-09-15 10:56:39"
"394","997","2016-08-03 01:33:52"
"395","159","2020-01-15 09:10:00"
"396","576","1984-01-09 10:46:25"
"397","3","2015-03-14 04:54:48"
"398","805","1996-07-17 18:27:56"
"399","874","2017-03-03 07:21:32"
"400","733","2007-08-13 19:37:24"
"401","546","1971-06-26 10:48:00"
"402","669","1974-09-29 19:12:31"
"403","356","1986-12-28 14:44:17"
"404","824","1999-01-22 23:19:05"
"405","183","1976-09-02 00:27:57"
"406","112","2021-11-24 02:02:30"
"407","61","1995-08-19 19:43:09"
"408","57","2012-11-12 07:32:42"
"409","946","1986-08-27 21:18:40"
"410","734","1999-09-02 14:28:35"
"411","818","1999-06-06 04:32:57"
"412","920","2009-07-17 07:08:16"
"413","976","1973-09-30 13:48:02"
"414","286","2007-02-03 12:34:39"
"415","227","1974-04-14 16:09:19"
"416","549","1971-11-23 09:06:24"
"417","575","1999-07-02 21:10:59"
"418","442","2016-02-28 05:58:22"
"419","408","2017-05-29 19:59:19"
"420","425","2022-01-06 11:27:34"
"421","681","2009-03-23 03:34:49"
"422","256","2019-12-29 09:00:56"
"423","460","2009-09-02 20:12:21"
"424","361","2021-10-15 23:22:35"
"425","314","2012-04-08 17:11:21"
"426","13","1984-09-13 04:41:02"
"427","449","1999-01-01 19:56:00"
"428","40","1973-04-12 17:36:19"
"429","699","1991-12-18 04:50:31"
"430","96","2010-06-12 10:32:15"
"431","462","2021-10-14 10:37:00"
"432","297","1992-03-09 20:30:21"
"433","730","1977-07-31 17:09:36"
"434","362","1970-07-26 23:33:36"
"435","699","2021-07-19 07:46:09"
"436","119","1979-11-06 21:31:09"
"437","340","1996-01-26 06:09:13"
"438","591","1982-01-21 06:40:16"
"439","895","1972-10-28 21:01:29"
"440","661","1979-03-17 08:09:07"
"441","591","2006-09-14 04:34:45"
"442","228","1991-05-20 16:41:19"
"443","744","1998-01-10 18:58:41"
"444","345","2001-01-15 00:45:15"
"445","883","1978-08-24 11:42:53"
"446","500","1999-10-20 23:27:43"
"447","995","1993-09-22 02:39:58"
"448","49","2011-03-05 08:51:24"
"449","943","1979-07-16 09:52:38"
"450","127","1972-09-19 07:24:11"
"451","411","1987-01-10 16:27:23"
"452","888","1996-04-10 00:49:35"
"453","468","1977-02-26 02:51:18"
"454","812","1997-04-26 18:38:02"
"455","671","1983-10-23 20:36:54"
"456","541","2018-07-25 09:54:35"
"457","141","2021-08-21 09:37:57"
"458","275","1982-09-30 18:12:07"
"459","203","2008-12-19 21:54:29"
"460","162","1975-11-07 00:03:52"
"461","149","1988-03-26 05:29:24"
"462","423","1972-01-19 12:06:26"
"463","304","2017-09-02 23:01:32"
"464","217","1988-11-12 03:28:29"
"465","614","2018-12-02 11:36:40"
"466","135","2022-04-16 13:57:57"
"467","129","2002-10-02 20:53:32"
"468","286","2022-10-02 01:35:13"
"469","635","2011-02-04 00:21:45"
"470","366","2013-06-14 04:27:50"
"471","469","2009-05-19 14:44:58"
"472","439","2019-12-12 10:14:04"
"473","77","1985-03-27 16:13:09"
"474","523","2022-09-18 04:08:20"
"475","227","2021-05-13 14:08:23"
"476","341","1990-08-16 08:33:27"
"477","381","2019-09-20 22:52:51"
"478","150","2004-04-29 18:10:48"
"479","915","2001-05-07 13:23:15"
"480","820","1998-06-06 21:36:35"
"481","882","2002-08-16 09:26:19"
"482","732","2020-09-29 02:03:53"
"483","668","1981-12-20 17:56:43"
"484","986","1980-08-12 21:19:57"
"485","965","2007-07-12 18:14:00"
"486","981","1990-04-09 06:09:27"
"487","37","2004-03-26 13:09:38"
"488","159","1973-08-12 17:28:56"
"489","761","1990-03-12 15:03:26"
"490","269","1999-02-15 16:13:31"
"491","53","1994-09-05 00:37:42"
"492","881","2001-12-30 21:32:39"
"493","21","1997-10-11 05:51:17"
"494","207","1974-06-08 22:44:23"
"495","547","1976-11-13 22:39:47"
"496","659","1981-08-25 01:59:02"
"497","567","1975-05-03 05:01:12"
"498","944","1984-06-24 01:04:40"
"499","334","1988-01-23 12:14:34"
"500","437","2002-03-23 11:42:18"
"501","198","1985-07-20 20:52:58"
"502","874","1983-07-29 01:20:30"
"503","78","1985-02-01 06:27:01"
"504","202","1979-03-01 12:21:46"
"505","517","1989-10-28 03:18:38"
"506","673","1995-05-18 18:27:32"
"507","419","2011-11-13 08:13:53"
"508","701","2019-09-04 05:03:26"
"509","514","1991-08-09 10:46:05"
"510","229","1990-04-11 10:58:36"
"511","412","2011-10-28 20:48:22"
"512","528","1973-07-05 13:38:02"
"513","997","1982-11-14 16:20:20"
"514","661","1997-09-21 03:14:25"
"515","784","2005-10-30 20:40:05"
"516","523","2021-09-08 08:30:45"
"517","784","1996-10-10 06:57:01"
"518","703","1977-01-24 00:00:44"
"519","924","1971-11-06 16:25:08"
"520","299","2020-09-23 04:31:42"
"521","253","1980-07-23 18:55:22"
"522","879","1974-03-24 02:29:03"
"523","981","1980-11-11 00:28:39"
"524","217","2016-12-08 15:24:12"
"525","658","1996-10-11 20:10:27"
"526","527","1994-07-19 10:40:43"
"527","793","1992-04-18 02:01:21"
"528","279","2000-12-07 15:06:43"
"529","741","1984-08-05 13:32:37"
"530","665","1976-12-17 21:01:15"
"531","327","1970-12-07 16:53:06"
"532","258","1990-05-27 08:23:05"
"533","827","1981-04-24 20:50:07"
"534","238","2003-01-07 23:19:56"
"535","975","1988-10-07 14:09:36"
"536","205","1977-01-17 18:30:22"
"537","668","1983-12-10 23:34:48"
"538","514","1982-12-12 00:11:39"
"539","469","1976-12-14 01:51:50"
"540","374","1998-07-16 05:21:48"
"541","206","2002-08-17 09:59:06"
"542","270","2010-01-22 23:47:41"
"543","786","2012-07-25 07:27:01"
"544","834","1986-01-29 08:27:21"
"545","148","1983-04-15 13:39:49"
"546","870","1987-02-23 15:47:26"
"547","708","2015-02-17 00:39:15"
"548","874","1996-05-29 14:35:42"
"549","765","2001-02-02 21:06:21"
"550","45","1976-12-01 13:02:59"
"551","422","1972-01-22 21:00:47"
"552","737","2011-01-10 09:28:29"
"553","896","2000-04-15 21:23:09"
"554","667","1975-12-13 06:29:54"
"555","785","2015-01-05 22:11:04"
"556","301","2002-12-05 22:42:19"
"557","901","1973-02-01 05:09:49"
"558","819","1992-08-16 02:24:15"
"559","882","1987-10-09 23:25:49"
"560","40","1992-10-24 20:58:01"
"561","709","1979-11-10 13:14:35"
"562","150","1984-08-17 20:59:48"
"563","252","1986-07-03 21:16:42"
"564","444","2007-05-10 14:27:25"
"565","533","1983-08-14 04:53:02"
"566","486","2003-01-26 13:55:45"
"567","608","2001-06-19 13:15:39"
"568","111","1995-08-07 03:15:23"
"569","61","2010-12-08 00:41:30"
"570","596","1989-06-04 15:17:41"
"571","476","2000-11-09 18:09:34"
"572","840","2011-07-24 09:23:39"
"573","792","2008-06-30 08:11:03"
"574","796","1984-12-19 16:04:52"
"575","960","2020-07-30 23:15:08"
"576","484","2003-01-22 05:23:54"
"577","291","2001-12-04 08:58:41"
"578","418","1994-10-28 16:43:31"
"579","539","2012-06-14 02:51:44"
"580","336","2007-12-01 09:59:33"
"581","714","2022-10-05 18:59:56"
"582","953","1996-10-11 15:22:07"
"583","39","2006-11-11 22:07:17"
"584","504","1997-02-11 01:37:13"
"585","371","1989-02-15 09:03:09"
"586","127","1993-09-13 00:07:13"
"587","68","2022-01-13 14:42:32"
"588","456","2004-11-08 18:53:30"
"589","500","1988-04-27 02:52:12"
"590","32","1995-10-30 07:53:19"
"591","527","1987-11-28 09:31:33"
"592","964","2021-10-03 15:09:03"
"593","241","2021-09-30 23:37:23"
"594","634","2014-08-06 14:30:10"
"595","805","1975-10-04 08:34:01"
"596","551","1983-03-21 12:55:51"
"597","163","1999-03-26 22:05:33"
"598","214","1986-07-08 09:42:41"
"599","512","2001-08-08 21:52:16"
"600","979","2011-05-03 09:19:41"
"601","519","1971-03-18 23:11:01"
"602","952","2022-09-27 17:27:44"
"603","610","2008-10-03 13:38:22"
"604","961","1981-10-03 02:36:32"
"605","791","1996-04-30 13:06:39"
"606","590","2008-12-07 20:11:39"
"607","228","1994-10-26 21:50:57"
"608","470","1981-08-30 13:22:50"
"609","954","1990-12-15 03:12:40"
"610","733","2007-02-04 03:32:01"
"611","525","1998-02-13 01:44:37"
"612","448","1977-04-20 17:56:42"
"613","339","1990-10-04 09:31:43"
"614","614","2020-08-21 18:59:39"
"615","785","1991-07-25 08:39:47"
"616","695","2010-09-21 08:21:02"
"617","851","1990-01-21 08:03:37"
"618","413","1990-09-12 14:53:48"
"619","126","2008-02-21 11:53:23"
"620","536","2001-04-29 16:16:37"
"621","816","2009-02-22 14:42:39"
"622","66","1982-04-06 23:50:34"
"623","80","1971-03-03 12:14:25"
"624","455","1994-04-13 17:14:39"
"625","458","1997-12-30 03:31:26"
"626","966","2001-07-13 23:19:33"
"627","965","2009-08-02 14:05:22"
"628","7","2013-07-15 17:21:57"
"629","528","2002-01-01 10:34:47"
"630","388","2008-11-21 04:15:20"
"631","478","1976-05-03 00:34:15"
"632","898","1983-04-26 21:25:32"
"633","854","2010-04-18 16:38:48"
"634","760","1996-06-29 01:04:35"
"635","668","2011-06-26 05:25:34"
"636","274","2003-07-06 15:12:16"
"637","737","1979-04-04 22:44:20"
"638","833","1987-09-06 16:58:18"
"639","100","1992-03-17 18:29:04"
"640","544","1985-10-03 08:35:35"
"641","598","1993-03-18 14:39:55"
"642","353","2021-07-07 07:58:48"
"643","929","1977-07-24 15:51:43"
"644","948","1996-05-28 05:00:55"
"645","272","2010-03-27 11:14:17"
"646","565","2005-01-08 01:34:16"
"647","835","1997-02-23 11:34:23"
"648","961","2017-05-04 07:29:50"
"649","470","2009-06-03 21:33:13"
"650","334","2012-05-13 00:57:05"
"651","461","1977-07-08 06:18:45"
"652","730","1979-07-11 13:27:09"
"653","758","1971-08-30 02:12:03"
"654","282","2019-10-06 03:00:56"
"655","728","2001-05-04 04:41:36"
"656","268","2015-09-09 01:51:11"
"657","123","1994-01-02 07:04:36"
"658","485","2018-05-04 06:22:54"
"659","827","2014-11-19 08:00:03"
"660","963","2003-04-19 03:09:42"
"661","816","1986-11-03 04:50:15"
"662","59","1973-03-16 05:35:23"
"663","619","2009-11-12 17:58:14"
"664","542","2007-11-13 19:37:55"
"665","76","2000-05-12 04:10:24"
"666","225","2009-04-24 07:07:50"
"667","931","1971-12-12 06:18:59"
"668","527","1983-05-23 06:16:56"
"669","524","1975-03-07 07:18:47"
"670","405","2015-09-16 23:50:30"
"671","62","1990-07-23 02:56:15"
"672","144","2006-02-09 14:28:23"
"673","829","1986-07-02 16:11:40"
"674","626","2012-06-27 11:06:06"
"675","337","2001-10-16 15:19:27"
"676","919","1972-06-06 15:50:30"
"677","159","2019-11-20 03:08:12"
"678","138","2018-12-20 23:59:26"
"679","532","1996-12-02 04:36:28"
"680","235","1975-09-13 22:35:13"
"681","877","2021-03-29 04:03:41"
"682","186","2004-10-23 05:15:28"
"683","752","2004-02-26 08:01:32"
"684","251","2016-07-20 00:03:51"
"685","299","1974-10-08 06:14:20"
"686","559","1988-01-12 09:10:26"
"687","275","1983-04-02 09:26:56"
"688","430","2010-03-05 16:35:26"
"689","211","2004-08-05 12:15:42"
"690","390","1982-11-29 07:07:51"
"691","457","2007-10-31 02:35:42"
"692","757","2011-10-25 23:24:14"
"693","356","1974-09-07 22:02:49"
"694","24","2009-03-19 14:55:00"
"695","808","1990-09-18 02:15:34"
"696","19","2020-10-30 00:39:44"
"697","291","1972-06-15 23:12:28"
"698","971","1975-03-03 11:57:50"
"699","484","2006-02-11 12:35:25"
"700","461","2000-03-18 18:32:28"
"701","977","1983-06-09 21:56:03"
"702","703","1993-12-20 13:13:47"
"703","195","2011-05-02 05:17:33"
"704","486","1989-07-06 10:03:48"
"705","23","1985-12-11 22:08:24"
"706","120","2006-10-30 16:31:54"
"707","261","1997-04-26 05:44:59"
"708","160","2002-04-10 07:40:36"
"709","894","1993-08-04 11:11:30"
"710","769","2000-12-13 03:53:21"
"711","222","1972-10-24 21:24:41"
"712","932","2000-12-17 10:55:25"
"713","836","1981-11-16 21:45:55"
"714","729","2017-09-29 14:07:52"
"715","793","1986-11-13 10:04:19"
"716","434","1993-05-22 12:52:34"
"717","650","2005-09-18 12:57:04"
"718","289","1991-10-04 18:00:03"
"719","84","1991-02-19 12:53:36"
"720","69","2009-02-26 12:53:57"
"721","160","1998-02-27 16:45:37"
"722","96","1990-11-22 23:22:36"
"723","524","2019-02-26 23:17:45"
"724","901","2010-11-09 18:02:25"
"725","871","1986-01-29 20:00:48"
"726","670","1981-04-08 21:40:58"
"727","30","2008-11-25 16:20:37"
"728","245","1972-04-29 12:41:32"
"729","590","2010-10-27 19:33:01"
"730","529","1988-07-11 12:07:42"
"731","323","2015-05-18 15:50:44"
"732","293","1978-03-01 05:15:43"
"733","909","1971-09-24 22:52:00"
"734","415","2011-02-03 07:26:08"
"735","568","2001-04-11 08:16:15"
