"41","1500","133"
"30","773","180"
"29","1701","962"
"17","1307","732"
"28","1425","942"
"8","238","662"
"48","172","542"
"23","1169","540"
"23","77","696"
"20","1496","87"
"21","844","841"
"15","1163","673"
"7","999","364"
"10","472","715"
"14","1129","868"
"47","1405","713"
"45","1308","668"
"13","176","329"
"10","1021","89"
"12","1503","5"
"44","815","611"
"15","571","419"
"21","921","106"
"9","1421","55"
"1","295","439"
"8","580","740"
"5","655","674"
"4","1439","308"
"40","1779","539"
"6","1787","99"
"27","113","90"
"29","1660","186"
"42","461","448"
"36","683","207"
"42","183","781"
"37","529","818"
"1","693","22"
"40","329","2"
"14","1154","898"
"8","1005","335"
"48","1453","303"
"5","1245","522"
"39","428","837"
"32","427","51"
"29","519","371"
"27","1790","168"
"2","345","653"
"47","1606","179"
"5","1531","461"
"7","1895","563"
"14","1694","660"
"32","690","896"
"22","178","287"
"13","613","779"
"4","1385","375"
"12","285","654"
"10","658","518"
"13","1659","469"
"9","74","574"
"1","1077","963"
"4","1359","792"
"47","471","193"
"7","1126","113"
"22","405","771"
"2","222","839"
"3","15","18"
"28","1603","30"
"1","75","94"
"48","752","454"
"14","416","540"
"45","672","987"
"41","562","486"
"48","464","588"
"22","1342","969"
"28","1002","96"
"36","688","816"
"15","597","960"
"21","1536","354"
"17","457","293"
"23","188","90"
"2","105","631"
"4","85","285"
"12","1615","260"
"41","1052","320"
"13","857","562"
"1","205","938"
"10","1616","153"
"17","517","532"
"20","633","144"
"40","605","909"
"1","307","877"
"31","1981","599"
"16","313","835"
"48","1794","406"
"41","149","424"
"17","1010","70"
"9","3","3"
"17","1625","30"
"20","500","573"
"28","621","125"
"13","537","320"
"9","733","770"
"7","1614","303"
"2","324","330"
"34","1930","545"
"9","440","162"
"7","1554","599"
"8","1278","537"
"46","896","559"
"6","836","998"
"44","845","75"
"45","989","249"
"43","676","582"
"44","1795","651"
"27","1973","275"
"27","56","676"
"37","568","149"
"11","619","823"
"32","1018","52"
"30","961","414"
"23","1875","705"
"3","1379","371"
"48","909","299"
"6","823","84"
"22","905","312"
"25","97","120"
"15","493","224"
"42","332","376"
"22","1205","650"
"48","290","602"
"31","903","117"
"43","211","854"
"35","319","117"
"14","1963","161"
"10","959","969"
"8","855","357"
"30","899","645"
"10","850","51"
"21","1958","511"
"39","1369","690"
"16","1275","236"
"43","334","279"
"16","474","530"
"39","1881","374"
"31","1476","208"
"4","677","997"
"17","112","747"
"39","874","781"
"12","1909","960"
"22","549","143"
"45","161","300"
"1","355","661"
"39","759","634"
"7","1904","550"
"13","1748","792"
"46","269","846"
"31","1721","781"
"5","1665","381"
"43","641","686"
"44","123","646"
"2","1564","845"
"25","946","245"
"48","1315","902"
"15","1684","485"
"48","489","265"
"11","729","539"
"8","465","737"
"41","610","480"
"0","110","579"
"1","374","395"
"46","1868","217"
"40","1214","160"
"22","1283","703"
"14","108","918"
"10","1237","301"
"7","1058","919"
"15","1437","700"
"47","1737","340"
"31","376","790"
"40","1618","866"
"23","1400","816"
"5","443","574"
"8","73","333"
"35","1384","408"
"1","255","798"
"12","1201","79"
"44","333","123"
"13","1501","139"
"8","1818","87"
"47","552","39"
"17","454","244"
"30","736","925"
"26","520","697"
"30","992","822"
"46","849","834"
"24","425","158"
"0","557","749"
"22","335","622"
"27","166","810"
"36","866","885"
"23","1576","941"
"28","1347","673"
"49","897","744"
"48","1538","941"
"29","1706","793"
"26","620","438"
"35","32","219"
"13","774","388"
"11","1305","930"
"27","1611","919"
"19","1093","938"
"45","1921","615"
"36","1488","674"
"43","1029","918"
"15","1243","233"
"34","1066","263"
"28","1011","374"
"36","197","462"
"3","1013","144"
"3","1731","370"
"28","1133","670"
"49","1190","764"
"16","1486","29"
"22","1436","926"
"30","940","669"
"33","305","972"
"2","925","401"
"33","1568","421"
"21","438","498"
"12","1263","492"
"1","1109","377"
"14","1819","635"
"16","259","107"
"32","301","850"
"0","130","627"
"7","1774","234"
"25","1766","554"
"45","40","290"
"34","1475","875"
"6","770","634"
"36","226","728"
"11","280","290"
"0","1070","529"
"19","1908","209"
"49","965","694"
"23","385","564"
"25","831","338"
"0","371","78"
"19","21","263"
"29","193","268"
"23","262","695"
"38","511","15"
"14","1001","307"
"11","898","599"
"44","1620","103"
"39","967","514"
"31","1328","55"
"30","1925","528"
"25","1429","796"
"33","1045","276"
"15","1967","553"
"9","1609","199"
"27","1228","980"
"14","1545","638"
"21","821","195"
"14","1733","244"
"14","1047","383"
"32","1555","139"
"6","1746","831"
"44","930","440"
"38","938","250"
"32","1140","207"
"45","1080","681"
"42","215","649"
"45","1877","745"
"38","1363","627"
"22","1712","418"
"9","103","266"
"11","1641","322"
"25","397","20"
"36","974","205"
"7","918","91"
"1","299","332"
"20","1230","146"
"14","224","56"
"41","1042","661"
"40","1691","31"
"1","1996","428"
"27","1167","878"
"47","668","194"
"47","1229","464"
"28","1391","331"
"4","1903","193"
"15","1206","149"
"1","1015","101"
"10","1026","112"
"25","700","193"
"13","93","445"
"36","1676","115"
"43","11","354"
"27","1566","659"
"21","969","387"
"44","1458","61"
"4","1619","857"
"46","1637","90"
"32","1349","872"
"19","153","311"
"41","4","498"
"18","818","330"
"26","1994","432"
"40","1866","40"
"44","1295","934"
"47","25","474"
"16","340","431"
"15","1630","394"
"23","1121","882"
"13","797","568"
"28","52","842"
"1","1518","794"
"18","136","420"
"19","1687","376"
"44","1578","784"
"40","1718","61"
"40","68","108"
"38","109","931"
"36","57","275"
"19","1890","891"
"35","240","317"
"5","1203","815"
"16","1734","397"
"42","548","624"
"41","1054","284"
"34","486","871"
"19","216","63"
"47","1356","827"
"25","1141","918"
"1","510","10"
"45","1484","558"
"44","1027","334"
"41","480","540"
"34","407","841"
"30","1601","730"
"4","1333","740"
"8","1886","27"
"13","626","284"
"21","516","327"
"14","233","340"
"41","1036","194"
"17","1765","374"
"31","809","241"
"45","1057","785"
"0","1125","363"
"33","1670","88"
"32","1521","972"
"40","1331","511"
"31","39","593"
"3","559","189"
"30","5","889"
"7","686","221"
"24","444","133"
"30","1540","140"
"37","1304","930"
"19","304","615"
"31","475","492"
"33","922","96"
"16","289","885"
"22","957","997"
"42","424","979"
"40","599","848"
"11","1233","654"
"26","1838","526"
"21","1268","184"
"3","1840","444"
"24","29","591"
"39","45","280"
"38","1120","283"
"14","1253","668"
"26","1674","425"
"3","1780","697"
"46","338","163"
"38","1892","992"
"46","1942","194"
"40","1699","864"
"6","1380","683"
"31","893","838"
"19","1964","53"
"40","1299","887"
"38","251","669"
"49","707","366"
"46","1829","263"
"25","187","214"
"27","395","926"
"13","1946","947"
"15","370","554"
"26","1345","362"
"20","1376","801"
"6","1184","198"
"1","1431","987"
"17","573","534"
"10","830","793"
"28","1862","489"
"44","508","211"
"14","1246","614"
"24","171","653"
"25","1635","632"
"45","1957","251"
"20","104","196"
"27","1680","816"
"39","1814","312"
"4","1638","205"
"4","1852","613"
"22","551","401"
"20","1494","196"
"38","913","266"
"21","995","137"
"1","699","196"
"6","1570","814"
"25","433","516"
"19","1952","216"
"17","1553","281"
"24","1810","883"
"34","1103","195"
"40","279","987"
"45","358","424"
"48","1633","822"
"2","1432","658"
"23","975","196"
"26","1044","106"
"5","1984","616"
"8","761","849"
"49","1272","283"
"7","1053","340"
"40","202","683"
"37","1824","241"
"26","1775","663"
"11","418","570"
"46","44","350"
"20","1007","295"
"16","1162","163"
"4","1803","742"
"19","1446","838"
"43","1074","888"
"7","17","680"
"44","1326","295"
"47","388","381"
"43","1732","579"
"18","94","824"
"16","723","995"
"9","601","0"
"42","756","204"
"37","663","495"
"28","661","314"
"39","1842","222"
"2","1089","336"
"26","1069","677"
"22","1653","901"
"36","704","734"
"47","1657","91"
"8","590","509"
"8","1194","999"
"0","278","380"
"6","1696","869"
"23","1114","70"
"19","1477","439"
"5","69","434"
"15","694","373"
"34","1034","295"
"38","1197","851"
"32","876","971"
"34","1591","230"
"6","41","412"
"13","379","977"
"11","1181","700"
"26","1396","866"
"8","1844","232"
"14","1583","710"
"21","1705","614"
"5","1232","501"
"23","232","667"
"40","503","343"
"23","106","532"
"11","49","549"
"46","794","607"
"26","1451","197"
"3","1211","571"
"25","1764","729"
"43","1846","433"
"18","779","545"
"11","1916","895"
"41","367","796"
"33","813","760"
"49","1323","593"
"44","1182","680"
"6","179","458"
"47","1393","688"
"47","1200","192"
"39","1530","885"
"13","741","960"
"43","1227","763"
"35","392","933"
"24","1602","417"
"23","960","777"
"31","1187","90"
"43","1690","79"
"49","297","782"
"23","1377","979"
"17","515","970"
"26","1715","689"
"5","653","504"
"49","512","118"
"27","449","242"
"32","357","279"
"43","420","786"
"22","387","279"
"7","203","190"
"16","282","147"
"16","872","359"
"30","412","370"
"25","1088","806"
"5","701","276"
"8","46","797"
"22","155","654"
"41","1339","901"
"7","1856","673"
"48","1220","52"
"28","1827","230"
"38","1207","666"
"46","369","964"
"26","1022","625"
"40","556","405"
"49","1970","326"
"3","389","706"
"46","1831","406"
"42","629","72"
"36","1179","340"
"44","1791","541"
"7","1891","229"
"9","1193","61"
"11","1802","720"
"15","1428","960"
"7","1442","51"
"22","1683","699"
"34","1815","650"
"34","19","393"
"35","1180","70"
"32","1512","381"
"6","1171","651"
"39","1164","640"
"40","1072","696"
"42","608","68"
"21","276","664"
"17","1144","899"
"42","880","248"
"14","1265","584"
"10","1517","19"
"38","1127","437"
"10","812","127"
"29","1314","657"
"45","1613","417"
"37","1038","311"
"4","463","41"
"44","441","698"
"28","1771","56"
"7","1115","336"
"17","462","611"
"25","674","748"
"26","587","857"
"48","662","157"
"6","1202","1000"
"20","1874","940"
"18","1462","459"
"5","1505","392"
"42","241","387"
"2","1086","478"
"6","901","982"
"23","962","60"
"10","934","116"
"32","1938","265"
"45","87","985"
"42","1849","261"
"38","34","196"
"37","1031","7"
"49","287","735"
"42","765","473"
"40","1971","294"
"12","28","237"
"19","1985","147"
"5","524","513"
"9","886","507"
"15","1292","337"
"16","1313","759"
"36","1537","196"
"28","1589","368"
"28","182","642"
"4","1352","533"
"16","1412","997"
"17","1708","188"
"6","1427","233"
"45","984","560"
"11","685","214"
"15","1289","515"
"17","576","372"
"38","1807","403"
"30","558","999"
"31","827","658"
"37","1987","426"
"16","609","628"
"44","1572","852"
"31","778","212"
"11","1387","127"
"30","1147","3"
"9","209","470"
"27","413","685"
"13","1096","613"
"49","973","99"
"48","829","455"
"13","323","466"
"48","1301","882"
"14","1176","747"
"38","138","591"
"37","473","895"
"4","401","29"
"29","249","591"
"16","1577","21"
"31","1711","595"
"7","286","428"
"18","322","384"
"4","740","858"
"20","1845","644"
"45","1945","604"
"42","1992","714"
"20","492","308"
"31","1713","113"
"33","617","844"
"2","1091","494"
"41","834","927"
"34","1897","9"
"9","591","395"
"2","509","555"
"32","514","565"
"17","943","871"
"28","439","709"
"14","1811","454"
"30","1401","202"
"40","1901","734"
"5","294","568"
"40","936","918"
"26","1276","58"
"33","1256","699"
"21","1231","152"
"17","1485","198"
"22","1049","808"
"28","567","517"
"2","1742","442"
"22","1319","698"
"29","1108","927"
"30","720","174"
"2","1753","772"
"44","793","181"
"39","1063","490"
"48","1332","997"
"22","1569","556"
"9","894","846"
"27","801","378"
"30","1419","319"
"43","300","210"
"26","1311","356"
"3","1710","994"
"1","1813","951"
"32","716","121"
"6","1348","740"
"22","1138","346"
"7","177","217"
"23","1677","56"
"32","806","697"
"34","1792","899"
"24","1335","817"
"18","593","969"
"18","268","513"
"49","908","475"
"18","192","333"
"16","1668","833"
"13","1847","825"
"27","1408","645"
"43","754","620"
"43","18","962"
"21","1853","337"
"20","353","250"
"45","607","950"
"7","1990","628"
"4","1793","535"
"44","1729","815"
"41","1234","989"
"34","1320","798"
"16","987","785"
"24","1629","631"
"33","1835","399"
"8","1920","493"
"48","1587","941"
"26","1152","618"
"37","879","952"
"46","1608","60"
"3","432","136"
"27","1300","385"
"13","1210","363"
"17","1689","799"
"32","833","548"
"49","1073","447"
"26","1132","642"
"10","1258","263"
"31","1262","364"
"40","1919","489"
"0","739","861"
"23","1672","400"
"30","1768","370"
"2","1516","845"
"9","460","47"
"45","531","179"
"2","1650","635"
"18","680","666"
"1","1931","825"
"49","131","48"
"17","218","713"
"5","1595","902"
"41","81","374"
"34","1936","495"
"5","1786","309"
"14","256","898"
"33","1924","232"
"28","206","498"
"28","1988","316"
"23","1322","574"
"34","60","830"
"24","1064","878"
"36","1168","356"
"7","1585","430"
"32","751","398"
"2","691","732"
"12","600","793"
"5","47","52"
"31","1241","352"
"25","976","331"
"25","1081","861"
"33","1955","536"
"28","1642","214"
"43","145","429"
"20","1426","847"
"18","944","174"
"5","375","955"
"37","1316","42"
"40","1082","963"
"19","743","453"
"17","1799","400"
"43","1900","394"
"25","1593","236"
"2","927","763"
"39","521","737"
"19","1933","833"
"27","119","780"
"19","996","749"
"36","810","392"
"22","862","898"
"45","1084","360"
"48","1777","110"
"23","1519","164"
"21","1404","601"
"8","627","30"
"44","274","551"
"8","1174","931"
"25","570","112"
"16","1995","652"
"13","1361","224"
"18","1157","972"
"14","78","793"
"39","526","588"
"46","1417","553"
"9","706","507"
"6","479","331"
"27","361","197"
"29","1594","748"
"27","400","616"
"19","198","169"
"36","1192","667"
"3","789","600"
"34","1859","112"
"0","50","301"
"45","1466","554"
"29","1075","954"
"34","544","986"
"45","229","53"
"40","132","336"
"12","482","939"
"44","1327","987"
"1","625","414"
"35","783","271"
"0","1861","732"
"26","703","389"
"42","1902","417"
"5","892","553"
"37","1648","289"
"35","189","821"
"41","931","17"
"44","1447","595"
"5","1580","41"
"19","588","885"
"32","1350","299"
"0","902","512"
"19","1123","185"
"39","415","77"
"23","648","332"
"9","863","647"
"24","168","897"
"43","429","801"
"24","1410","729"
"20","664","913"
"21","1867","36"
"22","409","794"
"8","1509","428"
"10","853","528"
"14","1413","388"
"30","1128","336"
"47","532","135"
"19","1669","474"
"8","1801","838"
"5","858","50"
"11","705","285"
"9","1693","364"
"15","589","82"
"25","144","255"
"34","541","384"
"32","1542","722"
"30","727","167"
"11","1605","838"
"48","58","858"
"23","267","644"
"0","1825","118"
"1","1244","906"
"10","244","232"
"6","127","852"
"34","1928","807"
"18","1508","884"
"36","84","377"
"49","1502","326"
"43","1440","213"
"23","212","821"
"1","749","880"
"1","1724","392"
"19","1395","596"
"13","1796","520"
"41","1217","268"
"46","1879","773"
"29","814","418"
"10","1443","471"
"46","1017","183"
"28","377","899"
"35","926","326"
"26","561","792"
"49","1598","476"
"47","1195","448"
"16","242","4"
"48","339","121"
"10","1671","333"
"32","51","49"
"29","977","176"
"48","257","896"
"43","1368","250"
"6","1020","200"
